city_name,ballot_code,party_avoda,party_shahar_kalkali_hadash,party_bayit_yehudi,party_agudat_israel,party_daled,party_vavmem,party_shahar_koach_hevrati,party_kama,party_koach_lehashpia,party_tzomet,party_tet,party_israel_hofshit_demokratit,party_hakalkalit_hahadasha,party_ichud_bnei_habrit,party_tzav_hashaa,party_hagush_hatana'chi,party_kahol_lavan,party_ani_veata,party_israel_beitenu,party_likud,party_meretz,party_kavod_haadam,party_nativ,party_shma,party_haatzmaim_hachadashim,party_yesh_kivun,party_anachnu,party_raam,party_yesh_atid,party_pesofit,party_tze'irim_bo'arim,party_manhigut_hevratit,party_kol_hasviva_vehachai,party_halev_hayehudi,party_seder_chadash,party_kol,party_beometz_bishvilech,party_kavod_umasoret,party_shas,party_daat_tov_vera
תל אביב  יפו,149.2,24,2,1,3,0,3,0,0,0,0,10,0,0,0,0,0,55,0,12,51,35,0,0,0,0,0,0,1,143,0,1,0,0,0,0,0,1,0,1,0
תל אביב  יפו,149.3,33,1,6,0,0,2,0,0,0,0,10,0,1,0,0,0,34,0,17,30,47,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,2,0,1,2
תל אביב  יפו,149.4,53,5,7,1,0,2,0,0,0,0,9,0,1,0,0,0,49,0,12,22,50,0,0,0,0,0,0,0,144,0,1,0,0,0,0,0,1,0,1,0
תל אביב  יפו,151,33,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,33,0,10,18,32,0,0,0,0,0,0,2,101,0,0,0,0,0,0,1,2,0,0,0
תל אביב  יפו,152,40,2,2,1,0,7,0,0,0,0,3,0,1,0,0,0,56,0,13,26,50,0,0,0,0,0,0,1,135,0,0,0,0,0,0,0,2,0,0,0
תל אביב  יפו,166.1,56,2,5,2,1,8,0,0,0,0,10,0,2,0,0,0,53,0,17,51,59,0,0,0,0,0,0,1,152,0,0,0,0,0,0,0,1,0,2,0
תל אביב  יפו,166.2,52,0,7,1,0,4,0,1,0,0,7,0,1,0,0,0,52,0,19,27,68,0,0,0,0,0,0,1,157,0,1,0,0,0,0,0,2,0,1,0
תל אביב  יפו,166.3,53,2,4,3,1,8,0,0,0,0,13,0,0,0,0,0,49,0,12,38,66,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,2,0,3,0
תל אביב  יפו,166.4,56,1,1,1,2,9,0,0,0,0,7,0,1,0,0,0,47,0,14,31,63,0,0,0,0,0,0,1,150,1,0,0,0,0,0,0,1,0,1,0
תל אביב  יפו,166.5,39,1,3,5,1,5,0,0,0,0,6,1,1,0,0,0,59,0,13,28,69,0,0,0,0,0,0,0,154,0,0,0,1,0,0,0,2,0,1,1
תל אביב  יפו,166.6,46,3,8,5,1,6,0,0,0,0,13,0,1,0,0,0,45,0,12,29,71,0,0,0,0,0,0,2,167,0,0,0,0,0,0,0,1,0,1,0
תל אביב  יפו,174,59,1,3,0,0,7,0,0,0,0,7,0,0,0,0,0,45,0,14,29,83,0,0,0,1,0,0,0,150,0,0,0,1,0,0,0,2,0,2,0
תל אביב  יפו,175,52,3,1,0,1,8,0,0,0,0,5,0,1,0,0,0,65,0,10,23,55,0,0,0,0,0,0,1,161,0,0,0,1,0,0,0,3,0,2,0
תל אביב  יפו,202,54,0,7,1,0,1,0,0,0,0,11,0,1,0,0,0,64,0,16,53,58,0,0,0,0,0,0,1,171,0,1,0,0,0,0,0,1,0,3,0
תל אביב  יפו,203,54,3,5,3,1,2,0,0,0,0,14,0,0,0,0,0,53,0,17,30,62,0,0,0,0,0,0,0,164,0,1,0,0,0,0,0,0,0,2,0
תל אביב  יפו,204.1,36,0,7,6,0,3,0,0,0,1,9,0,3,0,0,0,54,0,20,45,52,0,0,0,0,0,0,0,166,0,0,0,1,0,0,0,3,0,4,0
תל אביב  יפו,204.2,36,1,9,10,0,1,0,0,0,0,7,1,0,0,0,0,44,0,14,69,43,0,0,0,0,0,0,2,155,0,0,0,0,0,0,0,1,0,1,0
תל אביב  יפו,204.3,15,2,6,3,2,3,0,0,0,0,15,0,0,0,0,0,42,0,6,68,47,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,10,0
תל אביב  יפו,204.4,37,1,8,4,0,0,0,0,0,0,9,0,1,0,0,0,68,0,9,54,40,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,1,0,6,0
תל אביב  יפו,206,40,0,3,6,1,2,0,0,0,1,6,0,1,0,0,0,29,0,13,45,56,0,1,0,1,0,0,2,117,0,0,0,0,0,0,0,2,0,1,0
תל אביב  יפו,207,50,1,5,2,0,7,1,0,0,0,12,0,1,0,0,0,52,0,15,39,61,0,0,0,0,0,0,3,142,0,0,0,0,0,0,0,1,0,2,0
תל אביב  יפו,208,44,1,2,3,0,6,0,0,0,0,5,0,0,0,0,0,38,0,7,12,53,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,2,0,1,0
תל אביב  יפו,209,50,1,7,0,0,3,0,0,0,0,8,0,0,0,0,0,52,0,13,39,53,0,0,0,0,0,0,1,122,0,1,0,1,0,0,0,0,0,0,0
תל אביב  יפו,211,44,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,30,0,8,22,29,0,0,0,0,0,0,3,104,0,0,0,0,0,0,0,1,0,2,1
תל אביב  יפו,212.1,43,2,4,0,1,4,0,0,0,0,12,0,0,0,0,0,53,0,5,52,55,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,3,0
תל אביב  יפו,212.2,45,5,4,1,0,2,0,0,0,0,11,0,1,0,0,0,46,0,8,40,55,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,1,0,2,0
תל אביב  יפו,212.3,47,0,5,7,0,2,0,0,0,0,10,0,0,0,0,0,52,0,15,38,56,0,0,0,0,0,0,0,166,0,2,0,0,0,0,0,1,0,4,0
תל אביב  יפו,212.4,42,4,3,1,2,7,0,0,0,0,8,0,1,0,0,0,53,0,16,44,32,0,0,0,0,0,0,1,164,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,212.5,42,3,1,3,0,3,0,0,0,0,13,0,0,0,0,0,42,0,19,46,41,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,5,0,0,0
תל אביב  יפו,212.6,46,2,6,4,0,3,0,0,0,0,9,0,4,0,0,0,49,0,13,49,46,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,3,0,0,0
תל אביב  יפו,216,61,0,0,2,0,2,0,0,0,0,6,0,0,0,0,0,52,0,5,36,64,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,217,42,1,6,0,0,1,0,0,0,0,3,0,4,0,0,0,44,0,12,35,56,0,1,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,220,52,1,3,8,0,3,0,0,0,0,5,0,0,0,0,0,62,0,4,33,89,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,3,0,2,0
תל אביב  יפו,223,35,0,7,10,0,4,0,0,0,0,19,0,0,0,0,0,38,0,15,29,52,0,0,0,0,0,0,2,147,0,0,0,0,0,0,0,0,0,9,0
תל אביב  יפו,225,44,0,3,0,2,2,0,0,0,0,4,0,1,0,0,0,29,0,16,20,55,0,0,0,0,1,0,1,127,0,0,0,1,0,0,0,2,0,2,0
תל אביב  יפו,231,16,1,4,2,1,0,0,0,0,0,17,0,0,0,0,0,41,0,5,95,19,0,0,0,0,0,0,1,151,0,1,0,0,0,1,0,0,1,10,0
תל אביב  יפו,234,21,3,6,2,0,2,0,0,0,0,24,0,0,0,0,0,52,0,11,112,20,0,0,0,0,0,0,1,149,0,0,0,0,0,0,0,2,0,9,0
תל אביב  יפו,236.1,52,1,2,1,1,10,0,0,0,0,8,2,1,0,0,0,34,0,10,37,71,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,2,0,1,0
תל אביב  יפו,236.2,60,1,3,0,0,12,0,0,0,0,25,0,1,0,0,0,31,0,14,37,77,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,5,0
תל אביב  יפו,236.3,58,0,6,0,2,6,0,0,0,0,7,0,1,0,0,0,45,0,17,39,63,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,2,0,3,0
תל אביב  יפו,236.4,49,3,2,2,3,3,0,0,0,0,10,0,0,0,0,0,43,0,13,39,91,0,0,0,0,0,0,2,125,0,0,0,0,0,0,0,2,0,0,0
תל אביב  יפו,236.5,60,6,5,3,0,4,0,0,0,0,7,0,1,0,0,0,41,0,9,20,74,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,1,0,0,0
תל אביב  יפו,237.1,48,0,1,2,0,7,0,0,0,0,12,0,0,0,0,0,42,0,7,26,52,0,0,0,0,0,0,0,144,0,1,0,0,0,0,0,0,0,1,0
תל אביב  יפו,237.2,50,0,2,0,2,2,0,0,0,0,7,0,1,0,0,0,48,0,15,25,44,0,1,0,0,0,0,0,144,0,0,0,0,0,1,0,1,0,1,0
תל אביב  יפו,237.3,46,0,3,0,1,3,0,0,0,0,17,0,0,0,0,0,40,0,7,23,42,0,1,0,0,0,0,0,137,1,0,0,0,0,0,0,2,0,3,1
תל אביב  יפו,237.4,42,3,3,0,3,2,0,0,0,0,9,0,0,0,0,0,34,0,15,31,56,0,0,0,0,0,0,2,125,0,0,0,0,0,0,0,1,0,1,0
תל אביב  יפו,237.5,44,2,0,0,0,5,0,0,0,0,4,0,1,0,0,0,41,0,8,25,61,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,2,0,0,0
תל אביב  יפו,246,55,3,2,0,1,7,0,0,0,0,2,0,0,0,0,0,51,0,13,22,55,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,2,0,3,0
תל אביב  יפו,247,61,2,3,6,0,7,0,0,0,0,10,0,0,0,0,0,39,0,12,35,90,0,0,0,0,0,0,1,151,0,0,0,0,0,0,0,4,0,7,0
תל אביב  יפו,248,34,1,3,5,1,2,0,0,0,0,10,0,0,0,0,0,51,0,17,46,72,0,0,0,0,0,0,2,184,0,0,0,0,0,1,0,3,0,1,0
תל אביב  יפו,250,60,1,5,4,1,2,0,0,0,0,11,0,1,0,0,0,57,0,23,25,70,0,0,0,0,0,0,1,191,0,0,0,1,0,0,0,1,0,2,0
תל אביב  יפו,254,53,2,2,4,3,1,0,0,0,0,16,0,0,0,0,0,35,0,14,38,50,0,0,0,0,0,0,0,122,0,0,0,1,0,0,0,0,0,3,0
תל אביב  יפו,256,47,3,4,1,0,4,0,0,0,0,10,0,1,0,0,0,41,0,9,32,80,0,0,0,0,0,0,4,163,0,0,1,0,0,0,0,2,0,0,0
תל אביב  יפו,257,42,1,4,4,0,6,0,0,0,0,7,0,1,0,0,0,45,0,11,24,67,0,0,0,0,0,0,2,173,0,0,0,0,0,0,0,1,0,2,0
תל אביב  יפו,261,45,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,38,0,13,14,69,0,0,0,2,0,0,2,159,0,1,0,0,0,0,0,2,0,0,0
תל אביב  יפו,274,25,1,4,0,1,1,0,0,0,0,12,0,0,0,0,0,59,0,16,71,25,0,0,0,0,0,0,1,123,0,0,0,0,0,0,0,2,0,2,0
תל אביב  יפו,277.1,49,2,7,0,0,5,0,0,0,0,7,0,2,0,0,0,64,0,20,36,51,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,3,0,2,0
תל אביב  יפו,277.2,60,4,2,1,0,5,0,0,0,0,10,0,2,0,0,0,47,0,14,36,75,0,0,0,0,0,0,2,147,0,2,0,0,0,0,0,3,0,2,0
תל אביב  יפו,277.3,66,1,3,1,0,6,0,0,0,0,11,0,2,0,0,0,60,0,17,47,51,0,0,0,0,0,0,0,149,0,1,0,0,0,0,0,3,0,3,0
תל אביב  יפו,277.4,58,0,4,3,0,8,0,0,0,0,9,0,0,0,0,0,63,0,12,34,48,0,0,0,0,0,0,0,174,0,1,0,1,0,0,0,3,0,2,0
תל אביב  יפו,277.5,53,0,3,5,2,4,0,0,0,0,7,0,0,0,0,0,56,0,16,37,55,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,2,1,0,0
תל אביב  יפו,277.6,72,5,5,0,0,5,0,0,0,0,9,0,2,0,0,0,48,0,12,32,59,0,0,0,0,0,0,1,147,0,1,0,0,0,0,0,2,0,2,0
תל אביב  יפו,287.1,61,4,5,0,0,3,0,0,0,0,6,0,1,0,0,0,43,0,23,41,68,0,1,0,0,0,0,0,162,0,0,0,0,0,0,0,4,0,0,0
תל אביב  יפו,287.2,64,3,2,0,0,7,0,0,0,0,12,1,1,0,0,0,40,0,12,25,71,0,0,0,0,0,0,0,165,0,2,0,0,0,0,0,4,0,1,0
תל אביב  יפו,287.3,45,0,4,4,0,7,0,0,0,0,14,0,2,0,0,0,37,0,7,34,48,0,0,0,0,0,0,1,170,0,0,0,0,0,0,0,5,0,1,0
תל אביב  יפו,287.4,51,1,4,1,1,2,0,0,0,0,8,0,1,0,0,0,52,0,19,22,72,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,5,0,2,0
תל אביב  יפו,288.1,31,1,4,3,0,2,0,0,0,0,4,0,0,0,0,0,38,0,13,32,39,0,0,0,0,0,0,1,115,0,0,0,0,0,0,0,1,0,1,1
תל אביב  יפו,288.2,45,1,3,2,0,3,0,0,0,0,4,0,0,0,0,0,42,0,4,37,34,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,2,0,0,0
תל אביב  יפו,288.3,31,3,3,1,0,1,0,0,0,0,12,0,1,0,0,0,46,0,13,32,27,0,1,0,0,0,0,2,121,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,288.4,37,0,1,1,1,5,0,0,0,0,6,0,0,0,0,0,34,0,9,38,37,0,0,0,0,0,0,1,130,0,0,0,0,0,0,0,2,0,2,0
תל אביב  יפו,288.5,33,2,3,2,0,1,0,0,0,0,5,0,0,0,0,0,39,0,14,18,29,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,1,0,1,1
תל אביב  יפו,288.6,29,1,1,0,0,5,0,0,0,0,3,0,0,0,0,0,40,0,8,26,41,0,0,0,0,0,0,2,121,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,290,35,0,3,2,0,3,0,0,0,0,11,0,1,0,0,0,53,0,15,50,27,0,0,0,0,0,0,0,118,0,1,0,1,0,0,0,4,0,6,0
תל אביב  יפו,291.1,38,1,1,0,1,1,0,0,0,0,9,0,0,0,0,0,36,0,13,67,38,0,0,0,0,0,0,0,114,0,1,0,0,0,0,2,4,0,3,0
תל אביב  יפו,291.2,45,2,0,2,2,6,0,0,0,0,9,0,0,0,0,0,37,0,16,41,39,0,0,0,0,0,0,2,132,0,0,0,0,0,0,0,0,0,2,0
תל אביב  יפו,291.3,46,4,6,0,2,2,0,0,1,0,9,0,1,0,0,0,63,1,16,51,38,0,0,0,0,0,0,2,115,1,0,0,0,0,0,0,2,0,3,0
תל אביב  יפו,291.4,49,5,5,4,0,0,0,0,0,0,6,0,0,0,0,0,50,0,14,41,32,0,0,0,0,0,0,0,120,0,1,0,0,0,0,0,2,0,2,0
תל אביב  יפו,291.5,43,3,3,2,0,0,0,0,1,0,11,0,2,0,0,0,49,0,10,29,48,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,2,0,0,0
תל אביב  יפו,323.1,36,3,4,1,0,5,0,0,0,0,12,0,0,0,0,0,42,0,10,38,31,0,0,0,0,0,0,1,118,0,0,0,0,0,0,0,1,0,6,0
תל אביב  יפו,323.2,29,1,1,1,1,5,0,0,0,0,8,0,2,0,0,0,46,0,4,35,50,0,0,0,0,0,0,0,104,0,0,0,1,0,0,0,1,0,2,0
תל אביב  יפו,323.3,32,1,1,0,2,3,0,0,0,0,7,0,1,0,0,0,32,0,13,25,41,0,0,0,1,0,0,3,111,0,1,0,0,0,0,0,1,0,1,0
תל אביב  יפו,323.4,37,4,8,3,1,3,0,0,0,0,16,0,1,0,0,0,44,0,5,44,39,0,0,0,0,0,0,0,110,0,1,0,0,0,0,0,6,0,1,0
תל אביב  יפו,323.5,24,2,4,0,0,4,0,0,0,0,4,0,0,0,0,0,38,0,9,24,49,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,1,0,0,0
תל אביב  יפו,323.6,33,0,1,0,1,2,0,0,0,0,6,0,2,0,0,0,40,0,15,37,36,0,0,0,0,0,0,1,119,0,0,0,1,0,0,0,0,0,4,0
תל אביב  יפו,323.7,39,4,3,0,0,4,0,0,0,0,6,0,0,0,0,0,37,0,6,24,36,0,0,0,0,0,0,2,116,0,1,0,0,0,0,0,3,1,1,0
תל אביב  יפו,323.8,38,2,1,0,1,7,0,0,0,0,9,0,0,0,0,0,38,0,19,32,55,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,2,0,4,0
תל אביב  יפו,326.1,33,1,6,5,1,2,0,0,0,0,14,0,2,0,0,0,53,0,6,51,43,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,2,0
תל אביב  יפו,326.2,41,3,4,1,0,2,0,0,0,0,8,0,0,0,0,0,40,0,10,41,50,0,0,0,0,0,0,1,116,0,1,0,0,0,0,0,2,0,6,0
תל אביב  יפו,326.3,42,1,1,6,0,3,0,0,0,0,9,0,1,0,0,0,56,0,10,41,47,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,7,0,4,0
תל אביב  יפו,326.4,41,5,4,5,0,4,0,0,0,0,9,1,1,0,0,0,48,0,14,33,40,1,0,0,0,0,0,3,119,0,1,0,0,0,0,0,2,0,5,0
תל אביב  יפו,326.5,40,1,1,3,0,1,0,0,0,0,4,0,1,0,0,0,32,0,14,28,46,0,0,0,0,0,0,0,140,0,1,0,0,0,0,0,5,0,2,0
תל אביב  יפו,338.1,32,1,4,0,0,2,0,0,0,0,5,0,1,0,1,0,40,0,12,35,32,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,1,0,0,0
תל אביב  יפו,338.2,30,1,3,0,0,4,0,0,0,0,13,0,2,0,0,0,30,0,7,38,38,0,0,0,0,0,0,1,86,0,0,0,0,0,1,0,2,0,1,0
תל אביב  יפו,338.3,30,0,1,1,1,1,0,0,0,0,8,0,1,0,0,0,26,0,9,33,28,0,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,338.4,20,4,3,0,0,3,0,0,0,0,7,0,1,0,0,0,42,0,15,32,27,0,1,0,0,0,0,1,102,0,1,0,0,0,0,0,1,0,6,0
תל אביב  יפו,338.5,27,2,0,0,0,1,0,0,0,0,3,1,1,0,0,0,27,0,6,37,43,0,1,0,0,0,0,0,87,0,1,0,0,0,0,0,2,0,3,0
תל אביב  יפו,338.6,29,5,5,2,1,5,0,0,0,0,10,0,2,0,0,0,31,0,13,33,31,0,0,0,0,0,0,0,70,0,0,0,1,0,0,0,1,0,2,0
תל אביב  יפו,338.7,24,2,2,2,0,3,0,0,0,0,3,1,2,0,0,0,30,0,4,21,36,0,0,0,0,0,0,1,112,0,1,0,1,0,0,0,2,0,1,0
תל אביב  יפו,338.8,35,2,1,1,1,3,0,0,0,0,8,0,1,0,0,0,33,0,11,25,44,0,0,0,0,1,0,2,92,0,1,0,0,0,0,1,0,0,1,0
תל אביב  יפו,339.1,42,2,4,0,1,3,0,0,0,0,8,0,1,0,0,0,45,0,17,43,50,0,0,0,0,0,0,0,137,0,1,0,0,0,0,0,2,0,2,0
תל אביב  יפו,339.2,41,4,6,1,1,6,0,0,0,0,10,0,1,0,0,0,55,0,8,57,42,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,2,0,3,0
תל אביב  יפו,339.3,48,1,6,0,2,5,0,0,0,0,3,0,0,0,0,0,48,0,12,39,50,0,0,0,0,0,0,0,130,0,1,0,0,0,0,0,2,0,2,0
תל אביב  יפו,339.4,55,3,3,2,0,4,0,0,0,0,9,0,1,0,1,0,40,0,11,31,51,0,0,0,0,0,0,1,147,0,1,0,1,0,0,0,1,0,1,0
תל אביב  יפו,364.1,46,3,6,1,0,4,0,0,0,0,4,1,0,0,0,0,60,0,14,41,64,0,1,0,0,0,0,1,138,0,0,0,0,0,0,0,1,0,3,0
תל אביב  יפו,364.2,43,1,5,0,0,4,0,0,0,0,10,0,0,0,0,0,64,0,14,54,58,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,1,0,1,0
תל אביב  יפו,364.3,43,2,9,0,0,2,0,0,0,0,11,0,1,0,0,0,54,0,12,23,45,0,0,0,0,1,0,2,154,0,0,0,0,0,0,0,1,0,4,0
תל אביב  יפו,364.4,61,0,1,1,0,5,0,0,0,0,14,0,1,0,0,0,49,0,13,31,56,0,0,0,0,0,0,1,143,0,0,0,0,0,0,0,4,0,3,0
תל אביב  יפו,364.5,60,6,6,1,0,9,1,0,0,0,13,0,1,0,0,0,35,0,15,33,65,0,0,0,0,0,0,2,147,0,0,0,0,0,0,0,3,0,6,0
תל אביב  יפו,364.6,41,2,4,1,0,3,1,0,0,0,6,0,1,0,0,0,60,0,16,32,54,0,0,0,0,0,0,0,147,0,0,0,0,1,0,0,0,0,1,0
תל אביב  יפו,364.7,47,0,6,0,2,0,0,0,0,0,5,0,0,0,0,0,48,0,16,36,43,0,0,0,0,0,0,1,146,0,0,0,1,0,0,1,2,0,1,0
תל אביב  יפו,364.8,50,6,2,0,0,3,0,0,0,0,11,0,0,0,0,0,51,0,8,30,53,0,0,0,0,0,0,1,157,0,1,0,0,0,0,0,4,0,2,0
תל אביב  יפו,364.9,58,1,1,1,1,8,0,0,0,0,11,0,2,0,0,0,44,0,17,28,75,0,0,0,0,0,0,4,156,0,0,0,0,0,0,0,1,0,0,0
תל אביב  יפו,367,37,2,2,0,1,5,0,0,0,0,11,0,0,0,0,0,48,0,14,33,47,0,0,0,0,0,0,1,147,0,0,0,0,0,0,1,0,0,2,0
תל אביב  יפו,368,40,2,2,2,0,10,0,0,0,0,5,0,1,0,0,0,25,0,7,19,43,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,3,0,2,0
תל אביב  יפו,369,42,2,2,1,0,8,0,0,0,0,2,0,0,0,0,0,31,0,13,22,40,0,0,0,0,0,0,0,110,0,1,0,0,0,0,0,2,0,1,0
תל אביב  יפו,378.1,34,2,0,0,1,10,0,0,0,0,9,0,2,0,0,0,41,0,5,34,41,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,2,0,3,0
תל אביב  יפו,378.2,36,1,1,1,1,4,0,0,0,0,2,0,0,0,0,0,42,0,8,34,42,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0
תל אביב  יפו,378.3,45,3,0,2,0,5,0,0,0,0,6,1,0,1,0,0,34,0,22,30,40,0,0,0,0,0,0,2,103,0,0,0,0,0,0,0,3,0,6,1
תל אביב  יפו,378.4,35,3,2,0,1,6,0,0,0,0,8,0,0,0,0,0,38,0,9,21,35,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,10,0
תל אביב  יפו,378.5,39,3,5,0,1,12,0,0,0,0,5,0,1,0,0,0,27,0,8,24,45,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,378.6,58,1,4,1,0,4,0,0,0,0,6,1,0,0,0,0,34,0,7,24,49,0,0,0,0,0,0,4,122,0,0,0,0,0,0,0,1,0,1,0
תל אביב  יפו,387.1,55,3,3,1,2,9,0,0,0,0,4,0,0,0,0,0,37,0,13,35,58,0,1,0,0,0,0,0,120,0,1,0,1,0,0,0,4,0,0,0
תל אביב  יפו,387.2,46,1,2,1,1,9,0,0,0,0,6,0,2,0,0,0,39,0,7,24,51,0,0,0,1,0,0,1,136,0,0,0,0,0,0,0,3,0,1,0
תל אביב  יפו,387.3,46,3,0,3,2,5,0,0,0,0,7,0,0,0,0,0,45,0,22,33,57,0,0,0,0,0,0,1,138,0,0,0,0,0,0,0,2,0,1,0
תל אביב  יפו,387.4,39,1,4,2,0,5,0,0,0,0,5,0,1,0,0,0,50,0,13,33,44,0,0,0,0,1,0,1,146,0,1,0,0,0,0,0,1,0,1,0
תל אביב  יפו,387.5,44,4,1,1,1,1,0,0,0,0,10,0,1,0,0,1,49,0,12,27,61,0,0,0,0,0,0,1,126,0,0,0,0,0,1,0,0,0,2,0
תל אביב  יפו,387.6,54,2,3,2,0,9,0,0,0,0,4,0,0,0,0,0,49,0,14,18,78,0,0,0,0,0,0,2,137,0,3,0,1,0,0,0,2,0,0,0
תל אביב  יפו,391.1,47,2,2,1,1,7,0,0,0,0,7,0,1,0,0,0,37,0,11,26,65,0,0,0,0,0,0,2,140,0,1,0,0,0,0,0,1,0,2,0
תל אביב  יפו,391.2,44,2,3,3,1,7,0,0,0,0,7,0,0,0,0,0,41,0,10,31,66,0,0,0,0,1,0,4,136,0,0,0,0,0,0,0,1,0,2,0
תל אביב  יפו,391.3,43,3,0,0,0,5,0,0,0,0,9,1,1,0,0,0,40,0,13,35,59,0,0,0,0,0,0,0,143,1,0,0,0,0,0,0,1,0,2,0
תל אביב  יפו,391.4,52,1,0,0,0,7,0,0,0,0,10,0,1,0,0,0,33,0,10,38,58,0,0,1,1,0,0,0,129,0,0,0,0,0,0,0,0,0,2,0
תל אביב  יפו,391.5,58,0,2,0,0,12,0,0,0,0,4,0,1,0,0,0,40,0,11,20,53,0,0,0,0,0,0,0,139,0,0,0,1,0,1,0,1,0,0,0
תל אביב  יפו,398.1,49,3,2,2,1,2,0,0,0,1,13,0,1,0,0,0,44,0,14,33,54,0,0,0,0,0,0,0,127,0,0,0,0,0,0,1,1,0,2,0
תל אביב  יפו,398.2,54,4,4,4,0,11,0,0,0,0,3,0,1,0,0,0,42,0,11,19,67,0,0,0,0,0,0,2,125,0,0,0,0,0,0,0,6,0,0,0
תל אביב  יפו,398.3,41,4,1,3,2,7,0,0,0,0,10,0,0,0,0,0,37,0,12,30,72,0,0,0,0,0,0,0,140,0,1,0,0,0,1,0,1,0,2,0
תל אביב  יפו,398.4,52,5,2,0,2,8,0,0,0,0,9,0,0,0,0,0,36,0,11,31,73,0,0,0,0,0,0,1,146,0,0,0,0,0,0,0,4,0,3,0
תל אביב  יפו,398.5,39,3,1,3,0,4,0,0,0,0,10,0,0,0,0,0,45,0,14,35,47,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,2,0,4,0
תל אביב  יפו,398.6,51,4,1,1,0,5,0,0,0,0,7,0,2,0,0,0,33,0,11,18,72,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,0,1,0,0
תל אביב  יפו,398.7,72,4,1,3,0,6,0,0,0,0,4,1,1,0,0,0,39,0,12,32,53,0,0,0,0,0,0,1,150,0,0,0,0,0,0,0,0,0,1,0
תל אביב  יפו,427.1,56,2,7,1,1,13,0,0,0,0,11,0,1,0,0,0,39,0,14,39,90,0,0,0,1,0,0,2,135,0,0,0,0,0,1,0,1,0,1,0
תל אביב  יפו,427.2,54,0,1,5,1,7,0,0,0,0,9,0,0,0,0,0,40,0,10,31,79,0,0,0,0,1,0,1,162,0,1,0,0,0,0,0,0,0,2,0
תל אביב  יפו,427.3,61,2,2,12,2,15,0,0,0,0,5,0,2,0,0,0,32,0,13,32,85,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,2,0,1,0
תל אביב  יפו,427.4,55,4,3,4,1,14,0,0,0,0,15,0,0,0,0,0,46,0,8,22,80,0,0,0,0,0,0,1,151,0,1,0,0,0,0,0,2,0,0,0
תל אביב  יפו,427.5,55,2,2,8,1,11,0,0,0,0,14,0,0,0,0,0,41,0,14,26,102,0,0,0,0,0,0,3,143,0,0,0,0,0,0,0,5,0,2,0
תל אביב  יפו,427.6,56,1,3,6,0,15,0,0,0,0,5,0,0,0,0,0,33,0,16,25,76,0,0,0,0,0,0,4,140,0,1,0,0,0,0,0,2,0,1,0
